Item ID,Created Time,Last Modified Time,Item Name,Item Name(Secondary Language),Sales Description,Selling Price,Sales Account,Is Returnable Item,Brand,Manufacturer,Package Weight,Package Length,Package Width,Package Height,Dimension Unit,Weight Unit,Is Receivable Service,Tax Name,Tax Percentage,Tax Type,Taxable,Exemption Reason,Product Type,Source,Reference ID,Last Sync Time,Status,Unit,Unit Name,Default Sales Unit Name,Default Sales Unit Symbol,Default Purchase Unit Name,Default Purchase Unit Symbol,SKU,UPC,EAN,ISBN,Part Number,Purchase Price,Purchase Account,Purchase Description,Inventory Account,Inventory Valuation Method,Reorder Level,Preferred Vendor,Warehouse Name,Opening Stock,Opening Stock Value,Stock On Hand,Is Combo Product,Enable Bin Tracking,Item Type,Sellable,Purchasable,Track Inventory,CF.CATEGORY
9465000006030781,2024-11-21 11:10:49,2025-06-23 17:19:29,RANA SHATHA SHAFRATH 1000X10GM,,,SAR 54.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 49.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,6,false,false,Inventory,true,true,true,
9465000006030800,2024-11-21 11:11:56,2025-06-23 13:53:48,TOMATO PASTE RANA 12X830GM,معجون الطماطم رنا,,SAR 98.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 89.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,NON FLPN
9465000006030827,2024-11-21 11:24:17,2025-04-20 16:09:26,ANCHOR WHITE CHEESE 16KG,جبنة أنكور بيضاء 16 كجم,,SAR 172.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 162.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,NON FLPN
9465000006032654,2024-11-21 11:45:46,2025-06-23 13:53:48,WHITE CHEESE SAUDI 16KG,جبنة بيضاء سعودية 16 كجم,,SAR 188.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 176.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000006041057,2024-11-22 07:46:44,2025-02-23 09:09:12,ALRAI ICE CREAM MIX PISTACHIO 1X12KG,,,SAR 100.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 96.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,
9465000006041221,2024-11-22 07:49:54,2025-01-20 14:21:19,MOREL MUSHROOM SLICE 6X2840GM,,,SAR 100.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C6P,C6P,C6P,C6P,C6P,C6P,,,,,,SAR 90.43,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000006041396,2024-11-22 07:53:04,2025-04-15 00:52:38,FRESHLY CHEESE CHEDDAR 6X3KG,,,SAR 280.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C6P,C6P,C6P,C6P,C6P,C6P,,,,,,SAR 275.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,
9465000006150484,2024-11-22 13:46:07,2025-06-23 13:53:48,SOLAY SUNFLOWER OIL 4X5LTR,,,SAR 120.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C4P,C4P,C4P,C4P,C4P,C4P,,,,,,SAR 115.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,NON FLPN
9465000006150545,2024-11-22 13:48:23,2025-06-07 13:29:57,RICE BABAL WASAL 40KG,,,SAR 200.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,BAG,BAG,BAG,BAG,BAG,BAG,,,,,,SAR 191.30,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,NON FLPN
9465000006150606,2024-11-22 13:50:21,2025-06-24 12:52:30,MAYONISE HAYATH 4X3.78KG,,,SAR 75.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C4P,C4P,C4P,C4P,C4P,C4P,,,,,,SAR 64.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-1.0000,false,false,Inventory,true,true,true,NON FLPN
9465000006150627,2024-11-22 13:52:04,2025-05-06 15:32:49,FRESHLY JALAPENO PEPPERS 4X4KG,,,SAR 180.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C4P,C4P,C4P,C4P,C4P,C4P,,,,,,SAR 165.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,NON FLPN
9465000006150836,2024-11-22 13:58:56,2025-06-14 11:51:32,RICE PUNJABI  SUPER SHALAN 8X5KG,,,SAR 280.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,BAG(8),BAG(8),BAG(8),BAG(8),BAG(8),BAG(8),,,,,,SAR 268.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,1.0000,false,false,Inventory,true,true,true,NON FLPN
9465000006150857,2024-11-22 14:00:21,2025-07-03 12:25:28,RICE SHAALAN 8X5KG,,,SAR 270.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,BAG(8),BAG(8),BAG(8),BAG(8),BAG(8),BAG(8),,,,,,SAR 258.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-5.1250,false,false,Inventory,true,true,true,NON FLPN
9465000006150878,2024-11-22 14:00:56,2025-06-24 12:52:29,RICE AYILA 8X5KG,,,SAR 310.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,BAG(8),BAG(8),BAG(8),BAG(8),BAG(8),BAG(8),,,,,,SAR 292.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-4.0000,false,false,Inventory,true,true,true,NON FLPN
9465000006150899,2024-11-22 14:01:41,2025-07-30 11:53:41,RICE WALIMA 8X5KG,,,SAR 295.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,BAG(8),BAG(8),BAG(8),BAG(8),BAG(8),BAG(8),,,,,,SAR 272.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-1.5000,false,false,Inventory,true,true,true,NON FLPN
9465000006156005,2024-11-22 14:04:41,2025-07-30 11:45:36,RICE SHAALAN 4X10KG,,,SAR 280.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,B(4),BAG(4),BAG(4),B(4),BAG(4),B(4),,,,,,SAR 263.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-2.2500,false,false,Inventory,true,true,true,NON FLPN
9465000006156026,2024-11-22 14:05:47,2025-05-17 14:16:28,RICE SHAALAN MAZA 4X10KG,,,SAR 270.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Inactive,B(4),BAG(4),BAG(4),B(4),BAG(4),B(4),,,,,,SAR 253.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.0000,false,false,Inventory,true,true,true,NON FLPN
9465000006156047,2024-11-22 14:06:20,2025-07-08 08:33:21,RICE AYILA 4X10KG,,,SAR 285.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,B(4),BAG(4),BAG(4),B(4),BAG(4),B(4),,,,,,SAR 272.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,40.7500,false,false,Inventory,true,true,true,NON FLPN
9465000006156068,2024-11-22 14:06:57,2025-07-08 08:33:17,RICE WALIMA 4X10KG,,,SAR 270.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,B(4),BAG(4),BAG(4),B(4),BAG(4),B(4),,,,,,SAR 254.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,72.5000,false,false,Inventory,true,true,true,NON FLPN
9465000006156529,2024-11-22 14:38:34,2025-06-07 13:29:57,ALUM PLATE (1335N) ASAS BROWN(CONTAINER),,,SAR 160.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 140.09,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006156550,2024-11-22 14:39:45,2025-06-07 13:29:57,LID SADA 1635/1335 ASAS 1004(VIOLET),,,SAR 48.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 35.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006156571,2024-11-22 14:41:20,2025-07-28 22:27:22,PAPER BAG NO:5 BRAZIL BROWN,,,SAR 38.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,BAG,BAG,BAG,BAG,BAG,BAG,,,,,,SAR 29.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,1.0000,false,false,Inventory,true,true,true,PLASTIC
9465000006156592,2024-11-22 14:42:23,2025-07-31 04:01:05,SHOPPING BAG 15X2KG RABEA,,,SAR 20.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 14.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,1,false,false,Inventory,true,true,true,PLASTIC
9465000006156617,2024-11-22 14:43:22,2025-07-31 04:01:05,SHOPPING BAG 18X3KG RABEA,,,SAR 35.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 20.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,2,false,false,Inventory,true,true,true,PLASTIC
9465000006156638,2024-11-22 14:44:15,2025-07-17 14:27:18,SHOPPING BAG 22X3KG RABEA,,,SAR 35.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 20.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-2,false,false,Inventory,true,true,true,PLASTIC
9465000006156659,2024-11-22 14:44:57,2025-06-07 13:29:57,SHOPPING BAG 28X200 GM RABEA,,,SAR 25.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 16.50,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006156680,2024-11-22 14:45:41,2025-07-26 13:27:28,CUP 50GM SHAFAF STAR UAE(CUP WITH LID),,,SAR 115.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 105.80,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,3,false,false,Inventory,true,true,true,PLASTIC
9465000006156701,2024-11-22 14:46:41,2025-06-14 12:01:47,LID CUP 50GM SHAFAF STAR UAE,,,SAR 50.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Inactive,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 40.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,1,false,false,Inventory,true,true,true,PLASTIC
9465000006156726,2024-11-22 14:47:56,2025-06-07 13:29:57,THOOM CUP WHITE NAWRAS (CUP),,,SAR 35.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 22.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006156747,2024-11-22 14:48:30,2024-12-29 17:04:11,LID THOOM CUPWHITE NAWRAS,,,SAR 30.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 20.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006156768,2024-11-22 14:49:30,2025-07-13 07:37:29,FOAM SANDWICH KUDU BIG S PAK-HD3,,,SAR 50.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 38.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-1,false,false,Inventory,true,true,true,PLASTIC
9465000006156789,2024-11-22 14:50:24,2024-11-30 15:18:54,FOAM SANDWICH KUDU SMLL S PAK-HD2,,,SAR 50.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 38.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006156810,2024-11-22 14:51:05,2025-04-01 09:04:20,PLATE NO3 JILANI,,,SAR 115.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 94.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006156831,2024-11-22 14:51:42,2025-07-31 04:00:53,FOAM BURGER S PAK SMLL-HB1,,,SAR 50.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 40.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,6,false,false,Inventory,true,true,true,PLASTIC
9465000006043208,2024-11-22 14:52:48,2025-07-31 04:01:02,WATER CUP 6 OZ WHITE MAS,,,SAR 20.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 14.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,2,false,false,Inventory,true,true,true,PLASTIC
9465000006162001,2024-11-22 14:59:42,2024-12-02 20:31:39,TEA CUP 8 OZ HANDLESS SULTAN,,,SAR 50.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 37.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006162022,2024-11-22 15:02:11,2025-06-07 14:59:01,LID TEA CUP 10 OZ JEDDAH,,,SAR 40.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 28.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,3,false,false,Inventory,true,true,true,PLASTIC
9465000006162043,2024-11-22 15:03:26,2025-07-31 04:01:07,TISSUE ROLL 5X4KG SINGLE,,,SAR 160.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C5P,C5P,C5P,C5P,C5P,C5P,,,,,,SAR 149.50,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-1.6000,false,false,Inventory,true,true,true,PLASTIC
9465000006162064,2024-11-22 15:05:04,2025-06-10 16:23:24,ALUM PLATE 8389 S FALCON(CONTAINER)1076,,,SAR 115.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 105.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-2,false,false,Inventory,true,true,true,PLASTIC
9465000006162085,2024-11-22 15:06:19,2025-06-07 13:29:57,LID 8389 S FALCON,,,SAR 45.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 30.02,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006162106,2024-11-22 15:07:25,2025-06-15 16:58:04,ALUMINIUM FOIL 30CMX1350GM FALCON(300MM),قصدير 300 م 1350 جم فالكون 6حبة,,SAR 130.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,C6P,C6P,C6P,C6P,C6P,C6P,,,,,,SAR 116.05,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0.1670,false,false,Inventory,true,true,true,PLASTIC
9465000006162127,2024-11-22 15:08:40,2025-01-05 15:37:25,CRISPY MEDIUM 1000PCS,,,SAR 110.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 95.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006162148,2024-11-22 15:11:34,2025-04-16 00:27:07,JUICE CUP TRAY 4 OUTER 1X4,,,SAR 60.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 49.01,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006162169,2024-11-22 15:12:43,2025-06-07 13:29:57,JUICE CUP TRAY 2 OUTER 1X2,,,SAR 35.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 28.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006162190,2024-11-22 15:14:35,2025-07-26 13:27:28,PIZZA BOX 24X24 RED SKY,,,SAR 35.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 20.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,13,false,false,Inventory,true,true,true,PLASTIC
9465000006162211,2024-11-22 15:18:49,2025-07-26 13:27:28,PIZZA BOX 29X29 SKY-RED(30X30),,,SAR 40.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 30.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,3,false,false,Inventory,true,true,true,PLASTIC
9465000006162232,2024-11-22 15:19:51,2025-07-26 13:27:28,PIZZA BOX 33X33 RED SKY,,,SAR 45.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 31.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,1,false,false,Inventory,true,true,true,PLASTIC
9465000006162253,2024-11-22 15:20:39,2025-01-13 11:16:20,SANDWICH PAPER NOOR 20X400PCS,,,SAR 90.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 76.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006162274,2024-11-22 15:21:28,2025-06-07 13:29:57,SOAP POWDER TIDE 100X110GMX72PCS,,,SAR 90.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 78.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006162295,2024-11-22 15:22:21,2025-01-12 13:32:39,SOAP POWDER TIDE 240X260GMX32PCS,,,SAR 85.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 77.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006162751,2024-11-22 15:24:07,2025-06-07 13:29:57,SPOON BIG WHITE ARAM STAR,,,SAR 35.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 20.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006162772,2024-11-22 15:25:18,2025-07-31 04:01:08,SUFRA 800 PCS ANB(110X85),,,SAR 30.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 19.50,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-2,false,false,Inventory,true,true,true,PLASTIC
9465000006162793,2024-11-22 15:26:02,2025-06-07 13:29:57,TRASH BAG 5 SR 50GM ANB,,,SAR 38.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 27.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006162814,2024-11-22 15:26:50,2025-07-14 10:20:32,TRASH BAG 5 SR 30GM KHALID,,,SAR 38.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 27.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,-3,false,false,Inventory,true,true,true,PLASTIC
9465000006162835,2024-11-22 15:27:45,2025-06-07 13:29:57,TRASH BAG 10 SR 30GM KHALID,,,SAR 58.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 44.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006162860,2024-11-22 15:29:04,2025-06-07 13:29:57,TRASH BAG 10 SR 50G KHALID,,,SAR 58.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 44.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006162881,2024-11-22 15:29:56,2025-05-12 10:26:16,TRASH BAG 10 SR 55G KHALID,,,SAR 58.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 44.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006162902,2024-11-22 15:30:29,2025-06-07 13:29:57,TISSUE 500 PCS JANAH(2X10),,,SAR 55.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 40.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006162923,2024-11-22 15:31:52,2025-07-20 11:18:42,TISSUE 300 PCS ROODY (5X6),,,SAR 45.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 31.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,1,false,false,Inventory,true,true,true,PLASTIC
9465000006162944,2024-11-22 15:32:36,2025-06-07 13:29:57,TISSUE 200PCS EXTRA (5X6),,,SAR 35.00,Sales,true,,,0,0,0,0,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,CTN,CTN,CTN,CTN,CTN,CTN,,,,,,SAR 23.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,0,false,false,Inventory,true,true,true,PLASTIC
9465000006162965,2024-11-22 15:33:20,2025-06-15 16:58:04,SHAMPOO HEAD&SHOULDER 190ML,,,SAR 75.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,DZN,DOZEN,DOZEN,DZN,DOZEN,DZN,,,,,,SAR 60.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,1.0000,false,false,Inventory,true,true,true,PLASTIC
9465000006162998,2024-11-22 15:36:01,2025-06-15 16:58:04,SHAMPOO SUNSILK 200ML-BROWN HAIRFALL,,,SAR 75.00,Sales,true,,,0.0000,0.0000,0.0000,0.0000,cm,kg,,Standard Rate,15.000000,ItemAmount,true,,goods,1,,,Active,DZN,DOZEN,DOZEN,DZN,DOZEN,DZN,,,,,,SAR 65.00,Cost of Goods Sold,,Inventory Asset,fifo,,,,,,1.0000,false,false,Inventory,true,true,true,PLASTIC
